COUNTRY,Country,VARIABLE,Variable,MEASURE,Measure,YEAR,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
POL,Poland,I-INV-RD,Road infrastructure investment,EUR_CONST,Constant Euro,2009,2009,EUR,Euro,0,Units,,,6027585197,,
POL,Poland,I-INV-RD,Road infrastructure investment,EUR_CONST,Constant Euro,2010,2010,EUR,Euro,0,Units,,,6671924579,,
POL,Poland,I-INV-RD,Road infrastructure investment,EUR_CONST,Constant Euro,2011,2011,EUR,Euro,0,Units,,,8519799394,,
POL,Poland,I-INV-RD,Road infrastructure investment,EUR_CONST,Constant Euro,2012,2012,EUR,Euro,0,Units,,,4453094921,,
POL,Poland,I-INV-RD,Road infrastructure investment,EUR_CONST,Constant Euro,2013,2013,EUR,Euro,0,Units,,,2504733222,,
POL,Poland,I-INV-RD,Road infrastructure investment,EUR_CONST,Constant Euro,2014,2014,EUR,Euro,0,Units,,,1735086552,,
POL,Poland,I-INV-RD,Road infrastructure investment,EUR_CONST,Constant Euro,2015,2015,EUR,Euro,0,Units,,,2170794683,,
POL,Poland,I-INV-RD,Road infrastructure investment,EUR_CONST,Constant Euro,2016,2016,EUR,Euro,0,Units,,,3198501388,,
POL,Poland,I-INV-RD,Road infrastructure investment,EUR_CONST,Constant Euro,2017,2017,EUR,Euro,0,Units,,,3196502115,,
POL,Poland,I-INV-RD,Road infrastructure investment,EUR_CONST,Constant Euro,2018,2018,EUR,Euro,0,Units,,,2629401083,,
POL,Poland,I-INV-RD,Road infrastructure investment,EUR_CONST,Constant Euro,2019,2019,EUR,Euro,0,Units,,,2331687114,,
POL,Poland,I-INV-RD,Road infrastructure investment,EUR_CONST,Constant Euro,2020,2020,EUR,Euro,0,Units,,,3068826149,,
POL,Poland,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2000,2000,EUR,Euro,0,Units,,,607355138.3,B,Break
POL,Poland,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2001,2001,EUR,Euro,0,Units,,,800899738.3,,
POL,Poland,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2002,2002,EUR,Euro,0,Units,,,980946307.3,,
POL,Poland,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2003,2003,EUR,Euro,0,Units,,,1011782474,,
POL,Poland,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2004,2004,EUR,Euro,0,Units,,,1453295775,,
POL,Poland,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2005,2005,EUR,Euro,0,Units,,,1507673121,,
POL,Poland,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2006,2006,EUR,Euro,0,Units,,,1897012457,,
POL,Poland,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2007,2007,EUR,Euro,0,Units,,,1611765313,,
POL,Poland,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2008,2008,EUR,Euro,0,Units,,,1906423727,,
POL,Poland,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2009,2009,EUR,Euro,0,Units,,,2642268428,,
POL,Poland,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2010,2010,EUR,Euro,0,Units,,,2702019137,,
POL,Poland,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2011,2011,EUR,Euro,0,Units,,,2742758558,,
POL,Poland,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2012,2012,EUR,Euro,0,Units,,,434892469.8,,
POL,Poland,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2013,2013,EUR,Euro,0,Units,,,445259003.9,,
POL,Poland,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2014,2014,EUR,Euro,0,Units,,,386190466.9,,
POL,Poland,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2015,2015,EUR,Euro,0,Units,,,415511140.9,,
POL,Poland,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2016,2016,EUR,Euro,0,Units,,,435444264.9,,
POL,Poland,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2017,2017,EUR,Euro,0,Units,,,514538331.8,,
POL,Poland,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2018,2018,EUR,Euro,0,Units,,,457890426.1,,
POL,Poland,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2019,2019,EUR,Euro,0,Units,,,464315728.8,,
POL,Poland,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2020,2020,EUR,Euro,0,Units,,,481899587.5,,
POL,Poland,I-INV-MTN-RD,Total road spending,EUR_CONST,Constant Euro,2000,2000,EUR,Euro,0,Units,,,1987584891,B,Break
POL,Poland,I-INV-MTN-RD,Total road spending,EUR_CONST,Constant Euro,2001,2001,EUR,Euro,0,Units,,,2116733787,,
POL,Poland,I-INV-MTN-RD,Total road spending,EUR_CONST,Constant Euro,2002,2002,EUR,Euro,0,Units,,,2264860294,,
POL,Poland,I-INV-MTN-RD,Total road spending,EUR_CONST,Constant Euro,2003,2003,EUR,Euro,0,Units,,,2430512158,,
POL,Poland,I-INV-MTN-RD,Total road spending,EUR_CONST,Constant Euro,2004,2004,EUR,Euro,0,Units,,,3156666728,,
POL,Poland,I-INV-MTN-RD,Total road spending,EUR_CONST,Constant Euro,2005,2005,EUR,Euro,0,Units,,,3744712404,,
POL,Poland,I-INV-MTN-RD,Total road spending,EUR_CONST,Constant Euro,2006,2006,EUR,Euro,0,Units,,,4855955342,,
POL,Poland,I-INV-MTN-RD,Total road spending,EUR_CONST,Constant Euro,2007,2007,EUR,Euro,0,Units,,,5274714948,,
POL,Poland,I-INV-MTN-RD,Total road spending,EUR_CONST,Constant Euro,2008,2008,EUR,Euro,0,Units,,,6191817438,,
POL,Poland,I-INV-MTN-RD,Total road spending,EUR_CONST,Constant Euro,2009,2009,EUR,Euro,0,Units,,,8669853624,,
POL,Poland,I-INV-MTN-RD,Total road spending,EUR_CONST,Constant Euro,2010,2010,EUR,Euro,0,Units,,,9373943716,,
POL,Poland,I-INV-MTN-RD,Total road spending,EUR_CONST,Constant Euro,2011,2011,EUR,Euro,0,Units,,,11262557952,,
POL,Poland,I-INV-MTN-RD,Total road spending,EUR_CONST,Constant Euro,2012,2012,EUR,Euro,0,Units,,,4887987391,,
POL,Poland,I-INV-MTN-RD,Total road spending,EUR_CONST,Constant Euro,2013,2013,EUR,Euro,0,Units,,,2949992226,,
POL,Poland,I-INV-MTN-RD,Total road spending,EUR_CONST,Constant Euro,2014,2014,EUR,Euro,0,Units,,,2121277018,,
POL,Poland,I-INV-MTN-RD,Total road spending,EUR_CONST,Constant Euro,2015,2015,EUR,Euro,0,Units,,,2586305824,,
POL,Poland,I-INV-MTN-RD,Total road spending,EUR_CONST,Constant Euro,2016,2016,EUR,Euro,0,Units,,,3633945652,,
POL,Poland,I-INV-MTN-RD,Total road spending,EUR_CONST,Constant Euro,2017,2017,EUR,Euro,0,Units,,,3711040447,,
POL,Poland,I-INV-MTN-RD,Total road spending,EUR_CONST,Constant Euro,2018,2018,EUR,Euro,0,Units,,,3087291509,,
POL,Poland,I-INV-MTN-RD,Total road spending,EUR_CONST,Constant Euro,2019,2019,EUR,Euro,0,Units,,,2796002843,,
POL,Poland,I-INV-MTN-RD,Total road spending,EUR_CONST,Constant Euro,2020,2020,EUR,Euro,0,Units,,,3550725736,,
PRT,Portugal,I-INV-TOT-INLD,Total inland transport infrastructure investment,NAT,National currency,2000,2000,EUR,Euro,0,Units,,,1363000000,B,Break
PRT,Portugal,I-INV-TOT-INLD,Total inland transport infrastructure investment,NAT,National currency,2001,2001,EUR,Euro,0,Units,,,2104000000,,
PRT,Portugal,I-INV-TOT-INLD,Total inland transport infrastructure investment,NAT,National currency,2002,2002,EUR,Euro,0,Units,,,2152000000,B,Break
PRT,Portugal,I-INV-TOT-INLD,Total inland transport infrastructure investment,NAT,National currency,2003,2003,EUR,Euro,0,Units,,,2247000000,,
PRT,Portugal,I-INV-TOT-INLD,Total inland transport infrastructure investment,NAT,National currency,2004,2004,EUR,Euro,0,Units,,,2425000000,,
PRT,Portugal,I-INV-TOT-INLD,Total inland transport infrastructure investment,NAT,National currency,2005,2005,EUR,Euro,0,Units,,,2547000000,,
PRT,Portugal,I-INV-TOT-INLD,Total inland transport infrastructure investment,NAT,National currency,2006,2006,EUR,Euro,0,Units,,,2260000000,,
PRT,Portugal,I-INV-TOT-INLD,Total inland transport infrastructure investment,NAT,National currency,2007,2007,EUR,Euro,0,Units,,,1792000000,,
PRT,Portugal,I-INV-TOT-INLD,Total inland transport infrastructure investment,NAT,National currency,2008,2008,EUR,Euro,0,Units,,,1765000000,,
PRT,Portugal,I-INV-TOT-INLD,Total inland transport infrastructure investment,NAT,National currency,2009,2009,EUR,Euro,0,Units,,,1316000000,B,Break
PRT,Portugal,I-INV-TOT-INLD,Total inland transport infrastructure investment,NAT,National currency,2010,2010,EUR,Euro,0,Units,,,1915000000,,
PRT,Portugal,I-INV-TOT-INLD,Total inland transport infrastructure investment,NAT,National currency,2012,2012,EUR,Euro,0,Units,,,363000000,,
PRT,Portugal,I-INV-TOT-INLD,Total inland transport infrastructure investment,NAT,National currency,2013,2013,EUR,Euro,0,Units,,,282000000,,
PRT,Portugal,I-INV-RD,Road infrastructure investment,NAT,National currency,2000,2000,EUR,Euro,0,Units,,,961000000,,
PRT,Portugal,I-INV-RD,Road infrastructure investment,NAT,National currency,2001,2001,EUR,Euro,0,Units,,,1685000000,,
PRT,Portugal,I-INV-RD,Road infrastructure investment,NAT,National currency,2002,2002,EUR,Euro,0,Units,,,1620000000,,
PRT,Portugal,I-INV-RD,Road infrastructure investment,NAT,National currency,2003,2003,EUR,Euro,0,Units,,,1537000000,,
PRT,Portugal,I-INV-RD,Road infrastructure investment,NAT,National currency,2004,2004,EUR,Euro,0,Units,,,1933000000,,
PRT,Portugal,I-INV-RD,Road infrastructure investment,NAT,National currency,2005,2005,EUR,Euro,0,Units,,,2112000000,,
PRT,Portugal,I-INV-RD,Road infrastructure investment,NAT,National currency,2006,2006,EUR,Euro,0,Units,,,1940000000,,
PRT,Portugal,I-INV-RD,Road infrastructure investment,NAT,National currency,2007,2007,EUR,Euro,0,Units,,,1453000000,,
PRT,Portugal,I-INV-RD,Road infrastructure investment,NAT,National currency,2008,2008,EUR,Euro,0,Units,,,1366000000,,
PRT,Portugal,I-INV-RD,Road infrastructure investment,NAT,National currency,2009,2009,EUR,Euro,0,Units,,,951000000,B,Break
PRT,Portugal,I-INV-RD,Road infrastructure investment,NAT,National currency,2010,2010,EUR,Euro,0,Units,,,1511000000,,
PRT,Portugal,I-INV-RD,Road infrastructure investment,NAT,National currency,2012,2012,EUR,Euro,0,Units,,,274000000,,
PRT,Portugal,I-INV-RD,Road infrastructure investment,NAT,National currency,2013,2013,EUR,Euro,0,Units,,,211000000,,
PRT,Portugal,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2000,2000,EUR,Euro,0,Units,,,128000000,,
PRT,Portugal,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2001,2001,EUR,Euro,0,Units,,,229000000,,
PRT,Portugal,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2002,2002,EUR,Euro,0,Units,,,181000000,,
PRT,Portugal,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2003,2003,EUR,Euro,0,Units,,,221000000,,
PRT,Portugal,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2004,2004,EUR,Euro,0,Units,,,233000000,,
PRT,Portugal,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2005,2005,EUR,Euro,0,Units,,,177000000,,
PRT,Portugal,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2006,2006,EUR,Euro,0,Units,,,203000000,,
PRT,Portugal,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2007,2007,EUR,Euro,0,Units,,,192000000,,
PRT,Portugal,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2008,2008,EUR,Euro,0,Units,,,141000000,,
PRT,Portugal,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2009,2009,EUR,Euro,0,Units,,,124000000,B,Break
PRT,Portugal,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2010,2010,EUR,Euro,0,Units,,,102000000,,
PRT,Portugal,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2012,2012,EUR,Euro,0,Units,,,165000000,,
PRT,Portugal,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2013,2013,EUR,Euro,0,Units,,,174000000,,
PRT,Portugal,I-INV-MTN-RD,Total road spending,NAT,National currency,2000,2000,EUR,Euro,0,Units,,,1089000000,,
PRT,Portugal,I-INV-MTN-RD,Total road spending,NAT,National currency,2001,2001,EUR,Euro,0,Units,,,1914000000,,
PRT,Portugal,I-INV-MTN-RD,Total road spending,NAT,National currency,2002,2002,EUR,Euro,0,Units,,,1801000000,,
PRT,Portugal,I-INV-MTN-RD,Total road spending,NAT,National currency,2003,2003,EUR,Euro,0,Units,,,1758000000,,
PRT,Portugal,I-INV-MTN-RD,Total road spending,NAT,National currency,2004,2004,EUR,Euro,0,Units,,,2166000000,,
PRT,Portugal,I-INV-MTN-RD,Total road spending,NAT,National currency,2005,2005,EUR,Euro,0,Units,,,2289000000,,
PRT,Portugal,I-INV-MTN-RD,Total road spending,NAT,National currency,2006,2006,EUR,Euro,0,Units,,,2143000000,,
PRT,Portugal,I-INV-MTN-RD,Total road spending,NAT,National currency,2007,2007,EUR,Euro,0,Units,,,1645000000,,
PRT,Portugal,I-INV-MTN-RD,Total road spending,NAT,National currency,2008,2008,EUR,Euro,0,Units,,,1507000000,,
PRT,Portugal,I-INV-MTN-RD,Total road spending,NAT,National currency,2009,2009,EUR,Euro,0,Units,,,1075000000,B,Break
PRT,Portugal,I-INV-MTN-RD,Total road spending,NAT,National currency,2010,2010,EUR,Euro,0,Units,,,1613000000,,
PRT,Portugal,I-INV-MTN-RD,Total road spending,NAT,National currency,2012,2012,EUR,Euro,0,Units,,,439000000,,
PRT,Portugal,I-INV-MTN-RD,Total road spending,NAT,National currency,2013,2013,EUR,Euro,0,Units,,,385000000,,
PRT,Portugal,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR,Euro,2000,2000,EUR,Euro,0,Units,,,1363000000,B,Break
PRT,Portugal,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR,Euro,2001,2001,EUR,Euro,0,Units,,,2104000000,,
PRT,Portugal,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR,Euro,2002,2002,EUR,Euro,0,Units,,,2152000000,B,Break
PRT,Portugal,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR,Euro,2003,2003,EUR,Euro,0,Units,,,2247000000,,
PRT,Portugal,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR,Euro,2004,2004,EUR,Euro,0,Units,,,2425000000,,
PRT,Portugal,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR,Euro,2005,2005,EUR,Euro,0,Units,,,2547000000,,
PRT,Portugal,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR,Euro,2006,2006,EUR,Euro,0,Units,,,2260000000,,
PRT,Portugal,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR,Euro,2007,2007,EUR,Euro,0,Units,,,1792000000,,
PRT,Portugal,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR,Euro,2008,2008,EUR,Euro,0,Units,,,1765000000,,
PRT,Portugal,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR,Euro,2009,2009,EUR,Euro,0,Units,,,1316000000,B,Break
PRT,Portugal,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR,Euro,2010,2010,EUR,Euro,0,Units,,,1915000000,,
PRT,Portugal,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR,Euro,2012,2012,EUR,Euro,0,Units,,,363000000,,
PRT,Portugal,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR,Euro,2013,2013,EUR,Euro,0,Units,,,282000000,,
PRT,Portugal,I-INV-RD,Road infrastructure investment,EUR,Euro,2000,2000,EUR,Euro,0,Units,,,961000000,,
PRT,Portugal,I-INV-RD,Road infrastructure investment,EUR,Euro,2001,2001,EUR,Euro,0,Units,,,1685000000,,
PRT,Portugal,I-INV-RD,Road infrastructure investment,EUR,Euro,2002,2002,EUR,Euro,0,Units,,,1620000000,,
PRT,Portugal,I-INV-RD,Road infrastructure investment,EUR,Euro,2003,2003,EUR,Euro,0,Units,,,1537000000,,
PRT,Portugal,I-INV-RD,Road infrastructure investment,EUR,Euro,2004,2004,EUR,Euro,0,Units,,,1933000000,,
PRT,Portugal,I-INV-RD,Road infrastructure investment,EUR,Euro,2005,2005,EUR,Euro,0,Units,,,2112000000,,
PRT,Portugal,I-INV-RD,Road infrastructure investment,EUR,Euro,2006,2006,EUR,Euro,0,Units,,,1940000000,,
PRT,Portugal,I-INV-RD,Road infrastructure investment,EUR,Euro,2007,2007,EUR,Euro,0,Units,,,1453000000,,
PRT,Portugal,I-INV-RD,Road infrastructure investment,EUR,Euro,2008,2008,EUR,Euro,0,Units,,,1366000000,,
PRT,Portugal,I-INV-RD,Road infrastructure investment,EUR,Euro,2009,2009,EUR,Euro,0,Units,,,951000000,B,Break
PRT,Portugal,I-INV-RD,Road infrastructure investment,EUR,Euro,2010,2010,EUR,Euro,0,Units,,,1511000000,,
PRT,Portugal,I-INV-RD,Road infrastructure investment,EUR,Euro,2012,2012,EUR,Euro,0,Units,,,274000000,,
PRT,Portugal,I-INV-RD,Road infrastructure investment,EUR,Euro,2013,2013,EUR,Euro,0,Units,,,211000000,,
PRT,Portugal,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2000,2000,EUR,Euro,0,Units,,,128000000,,
PRT,Portugal,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2001,2001,EUR,Euro,0,Units,,,229000000,,
PRT,Portugal,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2002,2002,EUR,Euro,0,Units,,,181000000,,
PRT,Portugal,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2003,2003,EUR,Euro,0,Units,,,221000000,,
PRT,Portugal,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2004,2004,EUR,Euro,0,Units,,,233000000,,
PRT,Portugal,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2005,2005,EUR,Euro,0,Units,,,177000000,,
PRT,Portugal,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2006,2006,EUR,Euro,0,Units,,,203000000,,
PRT,Portugal,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2007,2007,EUR,Euro,0,Units,,,192000000,,
PRT,Portugal,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2008,2008,EUR,Euro,0,Units,,,141000000,,
PRT,Portugal,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2009,2009,EUR,Euro,0,Units,,,124000000,B,Break
PRT,Portugal,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2010,2010,EUR,Euro,0,Units,,,102000000,,
PRT,Portugal,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2012,2012,EUR,Euro,0,Units,,,165000000,,
PRT,Portugal,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2013,2013,EUR,Euro,0,Units,,,174000000,,
PRT,Portugal,I-INV-MTN-RD,Total road spending,EUR,Euro,2000,2000,EUR,Euro,0,Units,,,1089000000,,
PRT,Portugal,I-INV-MTN-RD,Total road spending,EUR,Euro,2001,2001,EUR,Euro,0,Units,,,1914000000,,
PRT,Portugal,I-INV-MTN-RD,Total road spending,EUR,Euro,2002,2002,EUR,Euro,0,Units,,,1801000000,,
PRT,Portugal,I-INV-MTN-RD,Total road spending,EUR,Euro,2003,2003,EUR,Euro,0,Units,,,1758000000,,
PRT,Portugal,I-INV-MTN-RD,Total road spending,EUR,Euro,2004,2004,EUR,Euro,0,Units,,,2166000000,,
PRT,Portugal,I-INV-MTN-RD,Total road spending,EUR,Euro,2005,2005,EUR,Euro,0,Units,,,2289000000,,
PRT,Portugal,I-INV-MTN-RD,Total road spending,EUR,Euro,2006,2006,EUR,Euro,0,Units,,,2143000000,,
PRT,Portugal,I-INV-MTN-RD,Total road spending,EUR,Euro,2007,2007,EUR,Euro,0,Units,,,1645000000,,
PRT,Portugal,I-INV-MTN-RD,Total road spending,EUR,Euro,2008,2008,EUR,Euro,0,Units,,,1507000000,,
PRT,Portugal,I-INV-MTN-RD,Total road spending,EUR,Euro,2009,2009,EUR,Euro,0,Units,,,1075000000,B,Break
PRT,Portugal,I-INV-MTN-RD,Total road spending,EUR,Euro,2010,2010,EUR,Euro,0,Units,,,1613000000,,
PRT,Portugal,I-INV-MTN-RD,Total road spending,EUR,Euro,2012,2012,EUR,Euro,0,Units,,,439000000,,
PRT,Portugal,I-INV-MTN-RD,Total road spending,EUR,Euro,2013,2013,EUR,Euro,0,Units,,,385000000,,
PRT,Portugal,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR_CONST,Constant Euro,2000,2000,EUR,Euro,0,Units,,,1671971011,B,Break
PRT,Portugal,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR_CONST,Constant Euro,2001,2001,EUR,Euro,0,Units,,,2505217854,,
PRT,Portugal,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR_CONST,Constant Euro,2002,2002,EUR,Euro,0,Units,,,2549071847,B,Break
PRT,Portugal,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR_CONST,Constant Euro,2003,2003,EUR,Euro,0,Units,,,2636396648,,
PRT,Portugal,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR_CONST,Constant Euro,2004,2004,EUR,Euro,0,Units,,,2771980774,,
PRT,Portugal,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR_CONST,Constant Euro,2005,2005,EUR,Euro,0,Units,,,2819193093,,
PRT,Portugal,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR_CONST,Constant Euro,2006,2006,EUR,Euro,0,Units,,,2408204946,,
PRT,Portugal,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR_CONST,Constant Euro,2007,2007,EUR,Euro,0,Units,,,1875850518,,
PRT,Portugal,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR_CONST,Constant Euro,2008,2008,EUR,Euro,0,Units,,,1753021024,,
PRT,Portugal,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR_CONST,Constant Euro,2009,2009,EUR,Euro,0,Units,,,1378792509,B,Break
PRT,Portugal,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR_CONST,Constant Euro,2010,2010,EUR,Euro,0,Units,,,1923173487,,
PRT,Portugal,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR_CONST,Constant Euro,2012,2012,EUR,Euro,0,Units,,,332524160.7,,
PRT,Portugal,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR_CONST,Constant Euro,2013,2013,EUR,Euro,0,Units,,,259638623.5,,
PRT,Portugal,I-INV-RD,Road infrastructure investment,EUR_CONST,Constant Euro,2000,2000,EUR,Euro,0,Units,,,1178843831,,
PRT,Portugal,I-INV-RD,Road infrastructure investment,EUR_CONST,Constant Euro,2001,2001,EUR,Euro,0,Units,,,2006317531,,
PRT,Portugal,I-INV-RD,Road infrastructure investment,EUR_CONST,Constant Euro,2002,2002,EUR,Euro,0,Units,,,1918910963,,
PRT,Portugal,I-INV-RD,Road infrastructure investment,EUR_CONST,Constant Euro,2003,2003,EUR,Euro,0,Units,,,1803356319,,
PRT,Portugal,I-INV-RD,Road infrastructure investment,EUR_CONST,Constant Euro,2004,2004,EUR,Euro,0,Units,,,2209583025,,
PRT,Portugal,I-INV-RD,Road infrastructure investment,EUR_CONST,Constant Euro,2005,2005,EUR,Euro,0,Units,,,2337705462,,
PRT,Portugal,I-INV-RD,Road infrastructure investment,EUR_CONST,Constant Euro,2006,2006,EUR,Euro,0,Units,,,2067220175,,
PRT,Portugal,I-INV-RD,Road infrastructure investment,EUR_CONST,Constant Euro,2007,2007,EUR,Euro,0,Units,,,1520988171,,
PRT,Portugal,I-INV-RD,Road infrastructure investment,EUR_CONST,Constant Euro,2008,2008,EUR,Euro,0,Units,,,1356729019,,
PRT,Portugal,I-INV-RD,Road infrastructure investment,EUR_CONST,Constant Euro,2009,2009,EUR,Euro,0,Units,,,996376653.5,B,Break
PRT,Portugal,I-INV-RD,Road infrastructure investment,EUR_CONST,Constant Euro,2010,2010,EUR,Euro,0,Units,,,1517449159,,
PRT,Portugal,I-INV-RD,Road infrastructure investment,EUR_CONST,Constant Euro,2012,2012,EUR,Euro,0,Units,,,250996198.4,,
PRT,Portugal,I-INV-RD,Road infrastructure investment,EUR_CONST,Constant Euro,2013,2013,EUR,Euro,0,Units,,,194268615.5,,
PRT,Portugal,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2000,2000,EUR,Euro,0,Units,,,157015619.6,,
PRT,Portugal,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2001,2001,EUR,Euro,0,Units,,,272668673.3,,
PRT,Portugal,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2002,2002,EUR,Euro,0,Units,,,214396842.1,,
PRT,Portugal,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2003,2003,EUR,Euro,0,Units,,,259298468.8,,
PRT,Portugal,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2004,2004,EUR,Euro,0,Units,,,266338771.3,,
PRT,Portugal,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2005,2005,EUR,Euro,0,Units,,,195915656.6,,
PRT,Portugal,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2006,2006,EUR,Euro,0,Units,,,216312214.2,,
PRT,Portugal,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2007,2007,EUR,Euro,0,Units,,,200983984.1,,
PRT,Portugal,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2008,2008,EUR,Euro,0,Units,,,140043039.3,,
PRT,Portugal,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2009,2009,EUR,Euro,0,Units,,,129916619.4,B,Break
PRT,Portugal,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2010,2010,EUR,Euro,0,Units,,,102435350.2,,
PRT,Portugal,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2012,2012,EUR,Euro,0,Units,,,151147345.8,,
PRT,Portugal,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2013,2013,EUR,Euro,0,Units,,,160202555,,
PRT,Portugal,I-INV-MTN-RD,Total road spending,EUR_CONST,Constant Euro,2000,2000,EUR,Euro,0,Units,,,1335859451,,
PRT,Portugal,I-INV-MTN-RD,Total road spending,EUR_CONST,Constant Euro,2001,2001,EUR,Euro,0,Units,,,2278986204,,
PRT,Portugal,I-INV-MTN-RD,Total road spending,EUR_CONST,Constant Euro,2002,2002,EUR,Euro,0,Units,,,2133307805,,
PRT,Portugal,I-INV-MTN-RD,Total road spending,EUR_CONST,Constant Euro,2003,2003,EUR,Euro,0,Units,,,2062654788,,
PRT,Portugal,I-INV-MTN-RD,Total road spending,EUR_CONST,Constant Euro,2004,2004,EUR,Euro,0,Units,,,2475921796,,
